Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
RABI,HORTICULTURE,Vegetables,Bitter Gourd,"	Plant Protection	",bitter gourd leaf curling,recommended for spray Imidachloprid @ 0.5 ml/lit along with sufficient quantity of stickers like Teepol ,TAMILNADU,ARIYALUR,THIRUMANUR                                        ,05:43.4
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,market rate for cotton,Recommended for market rate for cotton Rs 3500-3670/quintal,TAMILNADU,ARIYALUR,T. PALUR                                          ,22:38.8
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Tillering stage fertilizer management for paddy,Recommended for Tillering stage fertilizer management for paddy apply ammonium sulphate 30 kg + potash 20 kg + neem cake 5 kg +Microfood 5 kg/ ac,TAMILNADU,ARIYALUR,THIRUMANUR                                        ,29:20.2
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",tobacco caterpillar in groundnut,Recommended for spray quinalphos 2ml / lit.,TAMILNADU,ARIYALUR,T. PALUR                                          ,37:52.8
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",aphids control in groundnut,recommended for Spray imidaclopride 0.4 ml/lit of water,TAMILNADU,ARIYALUR,T. PALUR                                          ,20:36.7
RABI,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",paddy stem borer,Recommended for Spray chlorantraniliprole 70 ml/ acre.,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,49:42.6
RABI,HORTICULTURE,Fruits,Mango,"	Plant Protection	",Termite control for all crops,Recommended for Termite control for all crops Spray chlorpyriphos 2 ml /litre,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,35:08.4
RABI,HORTICULTURE,Vegetables,Brinjal,Fertilizer Use and Availability,brinjal foliar application details,Recommended for brinjal foliar spray for 19:19:19 50 gm/tank,TAMILNADU,ARIYALUR,T. PALUR                                          ,46:21.2
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),"	Plant Protection	",leaf folder in black gram,Recommended for spray Chlorantraniliprole 8 ml /10 liter of water,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,06:55.2
RABI,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",Little leaf of brinjal,recommended for Spray imidaclopride 0.4  ml/lit of water,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,48:55.7
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,market price of paddy,recommended for market price of paddy is rs.1158-1252/quintal,TAMILNADU,ARIYALUR,SENDURAI                                          ,22:53.4
RABI,HORTICULTURE,Vegetables,Drum Stick,Cultural Practices,Moringa pinching method,recommended for pinching at 1 meter plant height  ,TAMILNADU,ARIYALUR,T. PALUR                                          ,17:24.2
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",groundnut Tobacco caterpillar: Spodoptera litura management,recommended for spray Quinalphos 25 EC 2 ml / 1 litre of water,TAMILNADU,ARIYALUR,T. PALUR                                          ,10:07.0
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,market rate for blackgram,recommended market rate for blackgram rs:50-60/kg,TAMILNADU,ARIYALUR,SENDURAI                                          ,38:45.7
RABI,HORTICULTURE,Plantation Crops,Cashew,"	Plant Protection	",Die – back in cashewnut,Recommended for spray Bordeaux mixture 2gm / lit,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,29:36.9
RABI,HORTICULTURE,Vegetables,Curry Leaf,"	Plant Protection	",melay bug in curry leaf,Recommended for Spray Imidachloprid 2 ml / lit,TAMILNADU,ARIYALUR,ARIYALUR                                          ,05:19.0
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",leaf curl in groundnut,Recommended for spray methyldemeton 2ml / lit,TAMILNADU,ARIYALUR,T. PALUR                                          ,47:59.8
RABI,HORTICULTURE,Condiments and Spices,Turmeric,"	Plant Protection	",Turmeric Rhizome rots,Recommended for dreching with copper oxychloride 2.5 g/liter of water,TAMILNADU,ARIYALUR,THIRUMANUR                                        ,19:26.2
RABI,HORTICULTURE,Fruits,Banana,Fertilizer Use and Availability,Banana fertilizer management,Recommended for apply urea 150 gm+ super phosphate 200 gm + potash 200 gm on 3rd  5th  7th month,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,35:36.4
RABI,HORTICULTURE,Plantation Crops,Cashew,Fertilizer Use and Availability,Cashew top dressing fertilizer,Recommended for Cashew top dressing fertilizer Apply urea 1 kg  super phosphate 500 gm potash 1.5 kg/tree,TAMILNADU,ARIYALUR,THIRUMANUR                                        ,46:50.2
RABI,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",brinjal boran deficiency,Recommended for foliar spray borax 5gm / litter.,TAMILNADU,ARIYALUR,T. PALUR                                          ,46:53.1
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,black gram market information,recommended for black gram market information Rs 4800/quintal,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,07:06.4
RABI,HORTICULTURE,Flowers,Jasmine,"	Plant Protection	",jasmine foliar application details,Recommended for spray 19:19:19 50 gm / tank,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,17:21.0
RABI,HORTICULTURE,Flowers,Jasmine,"	Plant Protection	",jasmine foliar application details,Recommended for spray 19:19:19 50 gm / tank,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,19:11.2
RABI,HORTICULTURE,Flowers,Jasmine,"	Plant Protection	",jasmine foliar application details,Recommended for spray 19:19:19 50 gm / tank,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,21:04.2
RABI,HORTICULTURE,Flowers,Jasmine,"	Plant Protection	",jasmine foliar application details,Recommended for spray 19:19:19 50 gm / tank,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,22:52.9
RABI,HORTICULTURE,Flowers,Jasmine,"	Plant Protection	",jasmine foliar application details,Recommended for spray 19:19:19 50 gm / tank,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,24:47.0
RABI,HORTICULTURE,Flowers,Jasmine,"	Plant Protection	",jasmine foliar application details,Recommended for spray 19:19:19 50 gm / tank,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,26:35.7
RABI,HORTICULTURE,Vegetables,Brinjal,Seeds and Planting Material,brinjal varieties,recommended for Co 1  Co 2  MDU 1  PKM 1  PLR 1  KKM 1  PPI 1  Annamalai and COBH 1 (Hybrid),TAMILNADU,ARIYALUR,ARIYALUR                                          ,33:13.7
RABI,HORTICULTURE,Vegetables,Watermelon,Fertilizer Use and Availability,Watermelon top dressing fertilizer,Recommended for apply 6:12:12 complex 10 gm /plant,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,46:23.7
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,Flower drop in blackgram,Recommended for flower drop in blackgram  spray planofix - 5 ml / 10 lit of water,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,24:29.4
RABI,HORTICULTURE,Vegetables,Watermelon,Field Preparation,seed rate for watermelon,recommended for watermelon seed rate 1.4 kg/acre,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,37:22.1
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,paddy market rate,Recommended for paddy market rate rs 1200-1400/quintal,TAMILNADU,ARIYALUR,SENDURAI                                          ,56:14.1
RABI,HORTICULTURE,Plantation Crops,Cashew,"	Plant Protection	",Die – back in cashewnut,Recommended for spray Bordeaux mixture 2gm / lit,TAMILNADU,ARIYALUR,SENDURAI                                          ,57:19.6
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,cotton foliar application details,Recommended for spray TNAU cotton plus 2.5kg / 200 lit / ac,TAMILNADU,ARIYALUR,SENDURAI                                          ,02:14.5
RABI,HORTICULTURE,Vegetables,Bitter Gourd,Cultural Practices,bitter gourd spacing details,Recommended for bitter gourd spacing : 2m x 1.5m,TAMILNADU,ARIYALUR,SENDURAI                                          ,18:54.4
RABI,AGRICULTURE,Others,Others,Weather,asking about for weather details,Recommended for today no rain,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,47:53.9
RABI,HORTICULTURE,Plantation Crops,Cashew,"	Plant Protection	",cashew Tea mosquito bug,recommended for spray Carbaryl (0.1%) 1 gram / 1 litre of water,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,13:28.3
KHARIF,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",black spot in groundnut,recommended for the spray Chlorothalonil 2gm/lit of water,TAMILNADU,ARIYALUR,T. PALUR                                          ,23:11.3
RABI,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",Fruit borer in Brinjal,Recommended for spray emamectin benzoate 5 g/ 10 litter.,TAMILNADU,ARIYALUR,THIRUMANUR                                        ,09:05.5
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,paddy market rate,recommended for paddy nmarket rate Rs:1250-1267/quintal,TAMILNADU,ARIYALUR,SENDURAI                                          ,20:01.9
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Fertilizer Use and Availability,Top dressing fertilizer management for groundnut,Recommended for apply urea 25 kg + potash 10 kg + borax 10 kg + gypsum 75 kg/ac 45 days after sowing,TAMILNADU,ARIYALUR,T. PALUR                                          ,27:12.3
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",Leaf folder in groundnut,Recommended for spray chlorpyriphos 2 ml/ liter of water,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,06:31.0
RABI,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,"	Plant Protection	",thrips in sesame,Recommended for spray imidacloprid 2ml / lit,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,22:02.8
RABI,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",Fruit borer in brinjal,Recommended for Fruit borer in brinjal spray Flubendiamide 2ml/10 liter  of water,TAMILNADU,ARIYALUR,ARIYALUR                                          ,43:03.2
RABI,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",Epilachina beetle in brinjal,Recommended for Spray fipronil 80 wg 1 g/ litre.,TAMILNADU,ARIYALUR,T. PALUR                                          ,04:11.5
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",Aphids in groundnut,Recommended for Aphids in groundnut Spray imidaclopride 2 ml/lit,TAMILNADU,ARIYALUR,T. PALUR                                          ,05:04.5
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",Early leaf spot in groundnut,Recommended for Early leaf spot in groundnut Spray (mancozeb + carbendazim) SAAF 2 gm / lit of water,TAMILNADU,ARIYALUR,T. PALUR                                          ,07:06.0
KHARIF,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,market price for cotton,recommended for the price; 4700-4400Rs/quintal,TAMILNADU,ARIYALUR,SENDURAI                                          ,36:09.2
RABI,AGRICULTURE,Sugar and Starch Crops,Tapioca (Cassava),"	Field Preparation	",Tapioca Season and planting,Plant throughout the year under irrigation. Plant during April for rainfed crop - special season  : april -may - june,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,54:03.0
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",Groundnut leaf spot,Recommended for Spray SAAF 2 gram/ litre.,TAMILNADU,ARIYALUR,T. PALUR                                          ,24:25.2
RABI,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",rootrot in brinjal,recommended for spot application 2.5gm/lit of watrer,TAMILNADU,ARIYALUR,SENDURAI                                          ,54:33.1
KHARIF,HORTICULTURE,Vegetables,Brinjal,Fertilizer Use and Availability,brinjal top dressing fertilizer management,Recommended for apply urea 42kg / ac,TAMILNADU,ARIYALUR,ARIYALUR                                          ,27:04.2
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,paddy market information,recommended for paddy market information 1350/quintal,TAMILNADU,ARIYALUR,SENDURAI                                          ,27:47.4
RABI,HORTICULTURE,Vegetables,Tomato,Cultural Practices,sowing season of tomato,recommended for sowing season of tomato during May - June and November – December,TAMILNADU,ARIYALUR,ARIYALUR                                          ,30:04.2
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Bio-Pesticides and Bio-Fertilizers,Ear head bug in paddy,recommended for Apply vasampu powder 10 kg /ac,TAMILNADU,ARIYALUR,T. PALUR                                          ,37:23.2
RABI,HORTICULTURE,Plantation Crops,Coconut,Fertilizer Use and Availability,Fertilizer management for coconut,Recommended for Fertilizer management for coconut apply 1.300 kg urea + 2 kg superphosphate + 2 kg potash + 5 kg neem cake + 50 kg FYM + 1 kg micro nutrient /tree /year on two split,TAMILNADU,ARIYALUR,ARIYALUR                                          ,45:47.3
KHARIF,HORTICULTURE,Flowers,Jasmine,Fertilizer Use and Availability,jasmine foliar application details,Recommended for spray 19:19:19 50 gm / tank,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,01:23.1
RABI,AGRICULTURE,Pulses,Mochai (lab-lab),"	Plant Protection	",Gram pod borer control in cowpea,recommended for spray Indoxacarb  133 ml/ac,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,05:16.1
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",Leaf caterpillar in groundnut,Recommended for Spray profenophos 2 ml/ litre.,TAMILNADU,ARIYALUR,T. PALUR                                          ,42:43.7
RABI,HORTICULTURE,Vegetables,Ash Gourd (Petha),"	Plant Protection	",cucumber mosaic virus in watermelon,recommended for cucumber mosaic virus in watermelon spray methyl demeton 1ml + neemoil 3ml+ teepol 1ml/lit of water,TAMILNADU,ARIYALUR,T. PALUR                                          ,57:18.8
RABI,AGRICULTURE,Millets,Maize (Makka),"	Plant Protection	",Maize whitefly control,recommended for Spray trizophos 2ml/lit,TAMILNADU,ARIYALUR,SENDURAI                                          ,34:51.4
RABI,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Seeds,Sesame seed,Recommended 04147-250293 to contact Oilseeds research station tindivanam.,TAMILNADU,ARIYALUR,THIRUMANUR                                        ,14:00.4
RABI,HORTICULTURE,Vegetables,Chillies,Nutrient Management,fruit set in chilli,recommended for spraying triacontanol 1.25 ml/ litre of water,TAMILNADU,ARIYALUR,ARIYALUR                                          ,42:56.8
RABI,AGRICULTURE,Millets,Maize (Makka),Market Information,maize market rate,recommended as Rs 1160/ quintal,TAMILNADU,ARIYALUR,SENDURAI                                          ,38:48.0
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,cotton market rate,"recommended as Rs 3800	4200/ quintal",TAMILNADU,ARIYALUR,ARIYALUR                                          ,49:56.8
RABI,AGRICULTURE,Others,Others,Training and Exposure Visits,kvk number of ariyalur,recommended number for kvk ariyalur is 04331 260335,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,12:04.7
JAYAD,HORTICULTURE,Vegetables,Drum Stick,Market Information,Drum stick market rate,Recommended for Drum stick market rate rs 40/kg,TAMILNADU,ARIYALUR,ARIYALUR                                          ,17:22.6
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,Agmark net price cotton,Agmark net price cotton Rs 4300 /- quintal,TAMILNADU,ARIYALUR,T. PALUR                                          ,20:38.2
RABI,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Market Information,sesame market rate,recommended for sesame market rate Rs:4000-8000/quintal,TAMILNADU,ARIYALUR,ARIYALUR                                          ,23:01.9
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",early leaf spot in groundnut,Recommended for spray Carbendazim 2gm / lit.,TAMILNADU,ARIYALUR,T. PALUR                                          ,31:13.6
RABI,HORTICULTURE,Fruits,Chestnut,"	Plant Protection	",flower rot control in chestnut,recommended for spray mancozeb +carbendazim (saaf) 2 gm/lit of water,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,43:26.0
RABI,HORTICULTURE,Vegetables,Watermelon,"	Plant Protection	",leaf curl in watermelon,Recommended for spray methyldemeton 2ml / lit,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,09:44.9
RABI,HORTICULTURE,Vegetables,Watermelon,"	Plant Protection	",leaf curl in watermelon,Recommended for spray methyldemeton 2ml / lit,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,54:59.0
RABI,HORTICULTURE,Vegetables,Ash Gourd (Petha),Nursery Management,Ash gourd ethrel application,Recommended for ash gourd ethrel application Foliar spray ethrel 2.5ml/tank,TAMILNADU,ARIYALUR,ARIYALUR                                          ,59:09.2
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,market rate of cotton,recommended for market rate of cotton Rs 3200-3600 / quintal,TAMILNADU,ARIYALUR,ARIYALUR                                          ,09:18.8
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,market rate of cotton,recommended for market rate of cotton Rs 3200 -  3600,TAMILNADU,ARIYALUR,ARIYALUR                                          ,24:14.9
JAYAD,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",Alternaria leaf Spot in brinjal,Recommended for spray Copper oxy chloride or 2.5 g/ lit of water,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,13:07.3
RABI,HORTICULTURE,Fruits,Banana,Fertilizer Use and Availability,Banana fertilizer management,Recommended for apply urea 150 gm+ super phosphate 200 gm + potash 200 gm on 3rd  5th  7th month,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,46:33.0
RABI,HORTICULTURE,Vegetables,Chillies,Seeds and Planting Material,Chilli hybrid variety,recommended for Chilli hybrid variety - Arka Meghana  Arka Harita  Arka Sweta and Arka Lohit.,TAMILNADU,ARIYALUR,ARIYALUR                                          ,50:07.0
RABI,AGRICULTURE,Others,Others,Weather,ariyalur Weather report,recommended for today no rain in ariyalur,TAMILNADU,ARIYALUR,SENDURAI                                          ,10:26.0
JAYAD,HORTICULTURE,Flowers,Crossandra,Market Information,Crossandra market rate,Recommended for Crossandra market rate : 300 - 350 Rs./Kg,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,07:19.3
RABI,HORTICULTURE,Flowers,Marigold,"	Plant Protection	",about AFRICAN MARIGOLD looper management,recommended for spray chloriphyriphos 2 ml / 1 litre of water,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,10:06.5
RABI,HORTICULTURE,Vegetables,Mushroom,Training and Exposure Visits,asking about mushroom training details,Recommended TNAU Mushroom dept. contact no. 0422 - 6611336,TAMILNADU,ARIYALUR,THIRUMANUR                                        ,26:02.9
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,market rate for cotton,recommended as rs. 4000-4750/ quintal,TAMILNADU,ARIYALUR,ARIYALUR                                          ,42:57.4
RABI,AGRICULTURE,Millets,Maize (Makka),Market Information,Maize market rate,"Recommended for Maize market rate rs 1196-1257	/quintal",TAMILNADU,ARIYALUR,SENDURAI                                          ,02:37.7
RABI,HORTICULTURE,Vegetables,Chillies,Cultural Practices,sowing season for chillie,recommended  for the chillie season ;June - July,TAMILNADU,ARIYALUR,ARIYALUR                                          ,13:28.1
RABI,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Disease Management,veterinary department contact number,recommended for the veterinary department contact number; 04328-224599,TAMILNADU,ARIYALUR,ARIYALUR                                          ,27:07.4
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,cotton market rate,recommended for cotton market rate Rs:3900-4100/quintal,TAMILNADU,ARIYALUR,ARIYALUR                                          ,36:47.4
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,cotton market rate,recommended as Rs 3200 - 4200 / quintal,TAMILNADU,ARIYALUR,ARIYALUR                                          ,40:26.1
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,cotton market rate,recommended for cotton market Rs:5000-5200/quintal,TAMILNADU,ARIYALUR,ARIYALUR                                          ,15:19.5
RABI,HORTICULTURE,Flowers,Jasmine,Cultural Practices,jasmine seedlings availability details contact number,recommended for the contact number; 04329-228105,TAMILNADU,ARIYALUR,SENDURAI                                          ,17:57.1
RABI,AGRICULTURE,Oilseeds,Safflower (kusum/kardi),Varieties,sesame varieties,recommended for sessame  varieties TMV 3  TMV 4  TMV 6  TMV 7  CO 1  VRI (SV) 1  SVPR 1  VRI (SV) 2,TAMILNADU,ARIYALUR,ARIYALUR                                          ,32:43.0
RABI,HORTICULTURE,Plantation Crops,Cashew,Nutrient Management,How to increase fruit setting for cashew,"How to increase fruit setting for cashewSpray Potassium Nitrate (10g/lit.)",TAMILNADU,ARIYALUR,SENDURAI                                          ,42:33.5
RABI,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",Chilli thrips,Recommended spray Fipronil 5 % SC 1.5 ml/lit of water,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,44:56.8
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,Cotton market rate,recommended for Cotton market rate  rs 3900-4100/quintal,TAMILNADU,ARIYALUR,THIRUMANUR                                        ,04:01.1
RABI,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,"	Field Preparation	",Sesame sowing varieties,Recommended for Sesame sowing varieties TMV 3  TMV 4  TMV 6  TMV 7  CO 1  VRI (SV) 1  SVPR 1  VRI (SV) 2,TAMILNADU,ARIYALUR,T. PALUR                                          ,39:20.1
RABI,HORTICULTURE,Plantation Crops,Cashew,"	Plant Protection	",Cashew leaf blight,Recommended for Cashew leaf blight spray mancozeb + carbendazim (SAAF)2.5gm/lit of water,TAMILNADU,ARIYALUR,T. PALUR                                          ,43:11.5
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Market Information,Asking about groundnut market rate,Recommended as groundnut market rate : Rs. 5875 - 7046 / Quintal,TAMILNADU,ARIYALUR,T. PALUR                                          ,05:47.7
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,market rate for paddy,Recommended for market rate for paddy Rs 1215-1293/quintal,TAMILNADU,ARIYALUR,SENDURAI                                          ,08:15.4
RABI,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),"	Plant Protection	",sap sucking pest in bhendi,recommended for spray chlorpyrifos 2.5ml+ neem oil 3ml + teepol 1ml/lit of water,TAMILNADU,ARIYALUR,THIRUMANUR                                        ,33:28.8
RABI,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",about Chilli thrips management,recommended for spray Fipronil 5 % SC 1.5 ml/ litre of water,TAMILNADU,ARIYALUR,T. PALUR                                          ,28:09.3
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),"Cultural Practices	",seed rate for black gram,Recommended for seed rate for black gram 20 kg / ac,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,31:51.4
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,"	Plant Protection	",nematode problem in sesame,Recommended for apply carbofuran 3 kg / ac,TAMILNADU,ARIYALUR,ANDIMADAM                                         ,45:12.7
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Varieties,suitable cotton varieties,recommended for cotton varieties are MCU 5  MCU 5 VT  MCU 12  MCU 13  Surabhi,TAMILNADU,ARIYALUR,T. PALUR                                          ,34:05.6
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Varieties,suitable cotton varieties,recommended for cotton varieties are MCU 5  MCU 5 VT  MCU 12  MCU 13  Surabhi,TAMILNADU,ARIYALUR,T. PALUR                                          ,34:08.8
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",Gram pod borer in groundnut,recommended for Spray profenophos 2 ml / lit of water,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,14:32.4
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,Asking about ariyalur mandi contact number,Recommended for contact to 04329 222099,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,24:02.3
RABI,HORTICULTURE,Fruits,Banana,Fertilizer Use and Availability,contact to banana research station,Recommended for contact to banana research station number 9842635630,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,04:39.2
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,Asking about paddy market rate,Recommended as 1800 - 2090 /Quintal,TAMILNADU,ARIYALUR,ARIYALUR                                          ,15:52.6
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Market Information,Groundnut market rate,Recommended for Groundnut market rate manapparai  rs 3500-4500/quintal,TAMILNADU,ARIYALUR,ARIYALUR                                          ,18:50.0
RABI,HORTICULTURE,Vegetables,Onion,Seeds and Planting Material,season for onion,recommended for onion season :May – June,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,56:53.1
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Market Information,groundnut market rate,Recommended for groundnut market rate 3950 - 4500 rs./q,TAMILNADU,ARIYALUR,T. PALUR                                          ,16:30.8
RABI,AGRICULTURE,Others,Others,Government Schemes,trichy agricultural college contact,recommended to contact 0431- 2690692,TAMILNADU,ARIYALUR,THIRUMANUR                                        ,28:29.8
RABI,AGRICULTURE,Sugar and Starch Crops,Tapioca (Cassava),Fertilizer Use and Availability,tapioca top dressing fertilizer management,Recommended for apply urea 40kg + potash 80kg / ac,TAMILNADU,ARIYALUR,SENDURAI                                          ,00:03.0
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,"	Water Management	",Irrigation management for sesame,Recommended for Water management for sesame Give one pre-flowering irrigation (25 days)  One at flowering and one or two at pod setting. An irrigation at flowering period is critical.,TAMILNADU,ARIYALUR,ARIYALUR                                          ,04:06.0
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,market rate for cotton,recommended at Namakkal Rs 5150/qntl,TAMILNADU,ARIYALUR,SENDURAI                                          ,13:38.8
RABI,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),"	Plant Protection	",White fly in bhendi,recommended for  spray dimethoate 2ml+neem oil 3ml+teepol 1ml/lit of water,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,33:47.4
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,cotton market rate,recommended as Rs 3600-4000/ quintal,TAMILNADU,ARIYALUR,ARIYALUR                                          ,11:11.7
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Sowing Time and Weather,sowing season for sesame,Recommended for sowing season for sesame Feb- March,TAMILNADU,ARIYALUR,JAYAMKONDAM                                       ,59:35.4
RABI,AGRICULTURE,Others,Others,Market Information,about thuraiyur regulated market address and contact details,recommended for contact to 89  trichy Road Extension Thuraiyur 621 010. 04327 - 222793,TAMILNADU,ARIYALUR,ARIYALUR                                          ,14:39.2
JAYAD,HORTICULTURE,Fruits,Mango,"	Plant Protection	",flower initiation in mango,Recommended for spray potassium nitrate 10 g/ lit of water,TAMILNADU,ARIYALUR,SENDURAI                                          ,30:20.2
JAYAD,HORTICULTURE,Vegetables,Ash Gourd (Petha),Cultural Practices,sowing season for ash gourd,Recommended for sowing season for ash gourd July and January.,TAMILNADU,ARIYALUR,THIRUMANUR                                        ,02:31.1
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,about market rate for cotton,recommended for Konganapuram market rate  : 4050 Rs/Quintal,TAMILNADU,ARIYALUR,ARIYALUR                                          ,35:38.5
