Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",Farmer want to know information about  How to control NEMATODE in GARLIC crop?,Recommended for Spray Use chloropyrephos @ 50 ml per pump spray,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,14:40.9
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information  about weather information at vidisha district in mp,"According to meterological department The next five days of weather information: - In your vidisha district the next five days no rainfall from date-, 20/1/18-0 to , 26/1/18 but cloudy weather date -16/1/18,maximum temperature of 27-25° C and a minimum temperature of about 8-6°C will cloudy the sky with 50-61 % of relative humidity and the speed of the wind will be between 15-13Kmph.",MADHYA PRADESH,RAJGARH,SARANGPUR                                         ,23:05.4
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information  about weather information at rajgarh district in mp,"According to meterological department The next five days of weather information: - In your rajgarh district the next five days no rainfall from date-, 20/1/18-0 to , 26/1/18 but cloudy weather date -16/1/18,maximum temperature of 27-25° C and a minimum temperature of about 8-6°C will cloudy the sky with 50-61 % of relative humidity and the speed of the wind will be between 15-13Kmph.",MADHYA PRADESH,RAJGARH,RAJGARH                                           ,01:25.6
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",How to control sucking pest in bitter gourd crop?,Recommended for Spray imidaclorprid 17.8%SL 5 to 6 ml per pump.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,19:28.6
RABI,AGRICULTURE,Others,Others,Weather,Farmer wants to know about  rate of garlic at narsinghgarh mandi of Madhya Pradesh?,Dear in your's Narsinghgarh mandi the rate of gram crop is Rs. 700minimum/quintal Rs. 1800maximum/quintal Rs. 1100average/quintal.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,05:29.0
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather of your  district?,no Chance of  rainfall next five days   for your district .,MADHYA PRADESH,RAJGARH,BIAORA                                            ,31:10.5
RABI,HORTICULTURE,Condiments and Spices,Coriander,"	Plant Protection	",farmer want to know information about how to control sucking pest in  coriander crop?,imedachlorprid 5-7 ml at 15 liter of water.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,37:21.1
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about govt. schemes?,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,55:28.9
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information  about weather information at district in mp,"According to meterological department The next five days of weather information: - In your raisen district the next five days no rainfall from date-, 20/1/18-0 to , 26/1/18 but cloudy weather date -16/1/18,maximum temperature of 27-25° C and a minimum temperature of about 8-6°C will cloudy the sky with 50-61 % of relative humidity and the speed of the wind will be between 15-13Kmph.",MADHYA PRADESH,RAJGARH,RAJGARH                                           ,00:46.1
RABI,HORTICULTURE,Condiments and Spices,Coriander,"	Plant Protection	",Farmer wants to know information about how to control sucking pest in  coriander crop?,Recommended for to control sucking pest in crop spray imedachlorprid 5-7 ml at 15 liter of water.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,12:05.4
RABI,AGRICULTURE,Others,Others,Cultural Practices,Farmer want to know information about govt. schemes of agriculture?,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,RAJGARH,SARANGPUR                                         ,39:54.6
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information about Varieties of  chili?,"Kashi Anmol (yield 250 kg / ha), Kashi Vishwanath (yield 220 kg / ha), Jawahar Chilli - 283 (yield 80 kg / o green chilli). Jawahar Chilli-218 (yield 18-20 q. / Dry dry chilli). Arka suchel (yield 250 kg / ha) and hybrid variety Kashi Early (yield 300-350 q / ha), selection of kashi sukha or Kashi Harita (yield 300 kg / ha) Do it. Public Sector HPH-1900, 2680, Ujala and US-611, 720 Hybrid varieties are being cultivated.",MADHYA PRADESH,RAJGARH,SARANGPUR                                         ,49:20.6
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather of your rajgarh district?,No chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,30:49.7
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer needs information regarding govt. schemes?,Recommended for know about govt. schemes please contact rural agriculture extension officer (RAEO).,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,03:28.5
RABI,AGRICULTURE,Others,Others,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in  coriander    crop?,"Spray imedachlorprid 17.8 SL (Admire, confidor 200 SC, 250 ml per hectare) 5-7 ml at 15 liter of water.",MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,11:39.3
RABI,AGRICULTURE,Others,Others,"	Plant Protection	",Farmer wants to know information about how to control sucking pest in coriendar crop?,Recommended for to control sucking pest in crop spray imedachlorprid 5-7 ml at 15 liter of water.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,18:20.7
RABI,AGRICULTURE,Others,Others,Fertilizer Use and Availability,Farmer wants to know information about how to control sucking pest in lentil crop?,"•	dimethoate 30 EC 500 ml/ha",MADHYA PRADESH,RAJGARH,BIAORA                                            ,40:08.5
RABI,AGRICULTURE,Others,Others,Cultural Practices,Farmer wants to know information about weather forecast of rajgarh district?,"Rajgarh (Madhya Pradesh) 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 29°C on Tue afternoon, min 15°C on Tue night). Winds increasing (calm on Sun afternoon, fresh winds from the WSW by Tue afternoon).
Rajgarh (Madhya Pradesh) 4 – 7 Day Weather Forecast Summary: Mostly dry. Warm (max 25°C on Fri afternoon, min 13°C on Wed night). Wind will be generally light.Rajgarh (Madhya Pradesh) 7 – 10 Day Weather Forecast Summary: Mostly dry. Warm (max 31°C on Tue afternoon, min 15°C on Sat night). Wind will be generally light.",MADHYA PRADESH,RAJGARH,BIAORA                                            ,18:00.4
RABI,AGRICULTURE,Others,Others,"	Field Preparation	",farmer want to know information about weather forecast?,According to meterological department chance of light to medium rainfall and weather will be cloudy for next 5 days in distt.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,06:46.6
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information about in weather?,According to metrology department of India there is No chance of rainfall for next week for your dist,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,17:46.3
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",How to control fungal in garlic crop,Recommended for Mancozeb 63% + Carbendazim 12% WP 40 gram and steptrocyclin 2 gram at 15 liter of water.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,41:07.3
RABI,HORTICULTURE,Condiments and Spices,Coriander,"	Plant Protection	",Farmer needs information regarding control measures of caterpillars/larva in coriander crop?,"use recommended dose of chloropyriphos 20EC @ 350-400 ml, mixed in 15-20 kg of sand and broad cast in 1 acre of field and Spray emamectin benjoate 5% SG 8- 10 gram per pump or Carbosulfan 25% EC 25-30 ml per pump",MADHYA PRADESH,RAJGARH,BIAORA                                            ,45:35.1
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather in Rajgarh district?,No chance of rainfall for next week for rajgarh  dist.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,43:52.6
RABI,HORTICULTURE,Condiments and Spices,Coriander,"	Plant Protection	",farmer want to know information about how to control sucking pest in coriander crop?,"recommended for to control sucking pest  Spray any one of the following insecticides in the initial stage of infestation 
dimethoate 30 EC 500 ml/ha 
methyl demeton 25 EC@ 500 ml/ha.",MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,51:15.9
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Farmer want to know information about How to control of Bacterial attack in Garlic crop?,"Recommended to control of fungal attack use Copper Oxychloride(BLITOX ,BLUECOPPER) 50% WP. @40 gram and streptocyclin 2 gram at 15 liter of water.",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,08:00.6
RABI,AGRICULTURE,Others,Others,Weather,Farmer need weather information of biaora sub district of rajgarh district of madhya pradesh.?,According to metrology department of India there is No chance of rainfall for next week for dist,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,57:01.4
RABI,HORTICULTURE,Condiments and Spices,Coriander,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in coriander crop?,?Spray dimethoate 30 EC 500 ml/ha,MADHYA PRADESH,RAJGARH,BIAORA                                            ,58:52.2
RABI,AGRICULTURE,Others,Others,Crop Insurance,Farmer wants to know information about agriculture insurance.,"Recommended for to know information about agriculture insurance contact to your nearest bank & dial (+91 755) 4026101/4026102/4026103, Toll Free Helpline 1800-103-0061",MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,49:07.5
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information about weather in  rajgarh  dist. ?,no chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,56:01.2
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",Farmer want to know information about mandi rate IN GARLIC ?,"MINIMUM 1000Rs./Quintal, MAXIMUM 3200Rs./Quintal, modal 2200Rs./Quintal",MADHYA PRADESH,RAJGARH,BIAORA                                            ,00:27.7
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information about weather in  rajgarh  dist. ?,no chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,14:59.4
RABI,AGRICULTURE,Others,Others,Market Information,Farmer needs information regarding SMS advisory scheme activate on mobile?,Mandi rate sms facility is temporarily unavailable.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,20:17.4
RABI,HORTICULTURE,Vegetables,Brinjal,Nutrient Management,farmer want to know information about  how to increase growth of brinjal?,recommended for foliar application of IFFCO 0:52:34 water soluble fertilizer @ 100 gm/pump.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,22:40.9
RABI,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in brinjal crop?,Spray diAmethoate 30 EC 500 ml/ha ór 30 ml per pump.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,23:40.1
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about  weather forecast  ?,"Rajgarh (Madhya Pradesh) 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 29°C on Tue afternoon, min 15°C on Tue night). Winds increasing (calm on Sun afternoon, fresh winds from the WSW by Tue afternoon).Rajgarh (Madhya Pradesh) 4 – 7 Day Weather Forecast Summary: Mostly dry. Warm (max 26°C on Sat afternoon, min 13°C on Wed night). Wind will be generally light.",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,45:10.1
RABI,HORTICULTURE,Condiments and Spices,Coriander,Market Information,Farmer wants to know information about mandi rate of coriander seed in narsinghgarh mandi ?,"State- Madhya Pradesh,(20/01/2018), mandi- narsinghgarh , crop- coriander seed , Minimum Price-2700,Maximum Price-5300,Modal Price- 4700 Rs/Quintal",MADHYA PRADESH,RAJGARH,RAJGARH                                           ,11:47.9
RABI,AGRICULTURE,Others,Others,Weather,Farmer wants to know information about weather ?,No chance of rainfall for next 5 days in your district.and weather will be cloudy.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,34:02.2
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information about weather in  rajgarh  dist. ?,no chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,35:40.8
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information about weather information in district?,no chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,SARANGPUR                                         ,41:54.2
RABI,AGRICULTURE,Others,Others,Crop Insurance,Farmer wants to know information about agriculture insurance.,"Recommended for to know information about agriculture insurance contact to your nearest bank & dial (+91 755) 4026101/4026102/4026103, Toll Free Helpline 1800-103-0061",MADHYA PRADESH,RAJGARH,RAJGARH                                           ,26:08.7
RABI,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,Farmer wants to know information about loan for animal husbandry ?,Recommended for to know information about loan for animal husbandry contact to your animal hospital/veterinary doctor or contact 18001801199,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,35:33.3
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in garlic crop?,Spray fipronil 5 % (Regent)@ 25 ml at 15 liter of water.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,37:43.6
RABI,AGRICULTURE,Others,Others,Government Schemes,Agriculture government schemes information?,Recommended for Please contact your RAEO,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,02:09.9
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information about  weather of your district ?,No chance of rainfall for next week for your district.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,07:32.6
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer needs information regarding  kisan credit card?,Recommended please contact  you nearest bank to make kisan credit card,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,10:03.7
RABI,AGRICULTURE,Others,Others,"	Water Management	",farmer want to know information about WATER MANAGEMENT in wheat crop?,"recommended for The crop requires 4 - 6 irrigations depending on the soil type and rainfall. Wheat crop requires minimum of 5 irrigations at the following critical stages.
I – Immediately after sowing
II – Crown root intiation : 15-20 DAS 
III- Active tillering stage : 35-40 DAS
IV- Flowering stage : 50-55 DAS
V- Grain filling stage : 70-75 DAS
Crown root initiation and flowering are the most critical stages. Water stagnation should be voided at the time of germination.",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,56:41.6
RABI,HORTICULTURE,Condiments and Spices,Coriander,Cultural Practices,Farmer want to know about variety of coriander crop?,"immproved var. of coriander :  R C R-41,R C R-435,R C R-436,R C R-446,R C R-684 ,R C R-480,R C R-728,C S-6,A C R-1,J D-1,simpo s-33,pant haritma,G C-2(GUJRAT DHANIYA-2),KUMBHRAJ,HISAR SUGANDH",MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,24:16.9
RABI,HORTICULTURE,Condiments and Spices,Coriander,Market Information,Farmer want to know information about mandi rate IN CORIANDER ?,"MINIMUM 2750Rs./Quintal, MAXIMUM 4400Rs./Quintal, modal 3620Rs./Quintal",MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,38:43.9
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Farmer needs information regarding control measures of caterpillars/larva in Bengal gram crop?,"?	Spray emamectin benjoate 5% SG 8- 10 gram per pump",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,33:48.1
RABI,AGRICULTURE,Others,Others,Weather,farmer needs information regarding for Rajgarh dist. of state madhya pradesh?,"Rajgarh (Madhya Pradesh) 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Mon afternoon, min 13°C on Wed night). Winds increasing (calm on Mon afternoon, fresh winds from the W by Tue afternoon). Rajgarh (Madhya Pradesh) 4 – 7 Day Weather Forecast Summary: Mostly dry. Warm (max 26°C on Sat afternoon, min 14°C on Thu night). Wind will be generally light.",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,53:57.4
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather of your rajgarh district?,"Rajgarh (Madhya Pradesh) 10 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Mon afternoon, min 13°C on Wed night). Winds increasing (calm on Mon afternoon, fresh winds from the W by Tue afternoon).Mostly dry. Warm (max 26°C on Sat afternoon, min 14°C on Thu night). Wind will be generally light.Mostly dry. Warm (max 31°C on Tue afternoon, min 16°C on Sun night). Wind will be generally light.",MADHYA PRADESH,RAJGARH,RAJGARH                                           ,07:27.3
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Farmer wants to know information about how to control caterpillar in gram?,Recommended for to control caterpillar in gram spray to Emamectin benzoate 5 % 7-8 gram/pump,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,30:09.4
RABI,HORTICULTURE,Condiments and Spices,Coriander,"	Plant Protection	",how to control SUCKING IN  coriander crop ?,recommend for spray to Imidacloprid 17.8 % SL 5-7 ML/PUMP,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,06:51.9
RABI,HORTICULTURE,Condiments and Spices,Coriander,"	Plant Protection	",Farmer need information regarding control measures of white fly in  crop.,Recommended for Spray Dimethoate 30pum%EC (Rogar) 30 ml per p.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,34:14.4
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about govt. schemes?,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,01:26.4
RABI,AGRICULTURE,Others,Others,"	Field Preparation	",Farmer wants to know information about weather?,no rainfall chance today to next 10 days in your district .,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,34:40.8
RABI,AGRICULTURE,Others,Others,"	Field Preparation	",Farmer wants to know information about weather of district?,No chance of rainfall for next 10 days in your district.,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,28:22.6
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about govt. schemes?,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,15:40.0
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer want to know information about weather of your district?,No chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,58:55.7
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer wants to know information about govt. schemes?,Recommended for to know about govt. schemes please contact rural agriculture extension officer.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,06:56.3
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather of Rajgarh district?,No chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,10:04.3
RABI,AGRICULTURE,Others,Others,Weather,Farmer needs information regarding weather information for rajgarh district of state Madhya pradesh?,According to metrology department of India No chance for rainfall in next 5 days in your  rajgarh  area but weather will be cloudy.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,59:14.2
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in coriander crop?,Spray fipronil 5 % (Regent)@ 25 ml at 15 liter of water and FIPRONIL 0. 3% G R 8-10 kg per acre,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,09:39.8
RABI,AGRICULTURE,Others,Others,Weather,FARMER WANTS TO KNOW INFORMATION ABOUT WEATHER IN YOUR rajgarh  DIST ?,no rainfall  within 10 day in your dist,MADHYA PRADESH,RAJGARH,BIAORA                                            ,32:54.2
RABI,AGRICULTURE,Others,Others,Weather,FARMER WANTS TO KNOW INFORMATION ABOUT WEATHER IN YOUR rajgarh  DIST ?,no rainfall  within 10 day in your dist,MADHYA PRADESH,RAJGARH,BIAORA                                            ,34:10.8
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information about  weather of narsinghgarh of rajgarh   district   ?,no chance of rainfall for next week for narsinghgarh of rajgarh  district,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,34:34.9
RABI,AGRICULTURE,Others,Others,Weather,farmer wants to knows information about weather in rajgarh district ?,There is no possibility of rainfall in your rajgarh district in the next 7 days but there is a possibility of partial cloudy .,MADHYA PRADESH,RAJGARH,BIAORA                                            ,54:04.9
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer want to know information about govt. schemes of agriculture?,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,13:33.0
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather of rajgarh district?,No chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,15:45.8
RABI,HORTICULTURE,Vegetables,Onion,Cultural Practices,Farmer want to know information about  how to increase growth of  onion crop ?,"Dear farmer for the good increasing growth of the crops, before arrival of flowers, foliar spray of soluble compost IFFCO N. P. K. 19:19:19 @ 100 grams per pump",MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,26:45.7
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about govt. schemes?,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,29:38.4
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather of Biaora block?,No chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,59:08.5
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about govt schemes of animal husbandry ?,recommended for to know information about govt schemes of animal husbandry contact to your animal hospital/veterinary doctor or contact 18001801199.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,10:47.0
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know about weather information?,according to meterological department chance of light to medium rainfall and sky  will be clear  for next 2 days in dist.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,17:59.1
RABI,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Sowing Time and Weather,Farmer want to know information about sowing time of green gram crop?,"Seed rate and seed treatment- 25-30 kg / ha for summer sowing. Seeds are needed. Treat the seed prior to sowing by carbendazim + keptan (1 + 2) 3 gm drug per kg seed rate. Thereafter, this treated seed will be 5 grams of special Rhizobium culture. Spend quantity per kg of seed per kg.",MADHYA PRADESH,RAJGARH,BIAORA                                            ,16:02.8
RABI,AGRICULTURE,Oilseeds,Mustard,"	Plant Protection	",Farmer need information regarding control measures of white fly in mustard crop?,Recommended for Spray Dimethoate 30%EC (Rogar) 30 ml per pump.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,16:53.5
RABI,AGRICULTURE,Pulses,Lentil (Masur),"	Plant Protection	",Farmer needs information regarding control measures of caterpillars/larva and sucking pest in lentil crop?,"Dear farmer use recommended dose for larvae and sucking pest in crop use Ezederectin (Neem Oil) 0.15% (1500 ppm) E.C. @ 1 liter of per acre, spray with 200 liters of water (do not spray water less than 200 liters) spray 4 times in 10 days interval",MADHYA PRADESH,RAJGARH,BIAORA                                            ,19:45.7
RABI,AGRICULTURE,Others,Others,Weather,farmer wants to knows information about weather in khilchipur tehsil in rajgarh district ?,There is no possibility of rainfall in your tehsil in the next 7 days but there is a possibility of partial cloudy .,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,51:49.5
RABI,AGRICULTURE,Others,Others,Weather,Farmer needs information regarding weather information for rajgarh district of state Madhya pradesh?,"As per the information received from the Department of Meteorology, there is no possibility of rain for the next 5 days in rajgarh district but the clouds can be seen and today's temperature is expected to be 15-21°C maximum 19-25°C is.",MADHYA PRADESH,RAJGARH,RAJGARH                                           ,52:32.3
RABI,AGRICULTURE,Others,Others,Weather,Farmer wants to know information about weather of their biaora block?,Recommended for according meteorology department no Chance of rainfall for next 10  days and weather may be cloudy in your district.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,13:40.0
RABI,AGRICULTURE,Others,Others,Weather,Weather forecasting for Narsinhgarh district of Madhya Pradesh?,No rainfall within 10 days in your district.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,36:32.7
RABI,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in chillies crop?,Spray fipronil 5 % (Regent)@ 25 ml at 15 liter of water.,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,37:11.9
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know about weather information?,according to meterological department chance of light to medium rainfall and sky  will be clear  for next 10 days in dist.,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,54:15.0
RABI,AGRICULTURE,Others,Others,Weather,Farmer needs information regarding weather for dist. of state madhya pradesh?,No chance for rainfall in next 5 to 6 days in your area.but weather will be cloudy,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,41:26.2
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information about weather in  rajgarh  dist. ?,no chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,49:02.8
RABI,HORTICULTURE,Condiments and Spices,Coriander,"	Plant Protection	",Farmer want to know information about control of sucking pest ?,Imidachloprid 17.8%SL(7-10ml/pump)70-80ml/acre,MADHYA PRADESH,RAJGARH,BIAORA                                            ,04:05.7
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information about weather?,according to meterology depatment no chance of rainfall for next 5 days in your district and weather will be cloudy.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,09:10.6
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information about weather in  rajgarh dist. ?,no chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,25:37.3
RABI,AGRICULTURE,Others,Others,"	Field Preparation	",farmer want to know information about weather forcast in district?,no chance of rainfall and weather will be cloudy for next 10 days in  your dist.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,25:58.4
RABI,AGRICULTURE,Others,Others,Weather,farmer wants to knows information about weather in rajgarh district ?,There is no possibility of rainfall in your district in the next 7 days,MADHYA PRADESH,RAJGARH,BIAORA                                            ,39:35.1
RABI,AGRICULTURE,Others,Others,"	Plant Protection	",farmer want to know information about how to control sucking pest in garlic?,recommended for spray imedaclorpid @5-7 ml/pump,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,56:38.4
RABI,AGRICULTURE,Others,Others,"	Field Preparation	",farmer want to know information about weather forcast in district?,no chance of rainfall and weather will be cloudy for next 10 days in  your dist.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,15:16.2
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about bhawanter bhugtan schemes?,recommended for to know about bhawanter bhugtan schemes please contect 0755-2550495 or krashi upaj mandi..,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,41:00.6
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about registration of market information?,recommended for registration of market information you have been registered for market information from kisaan call center,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,21:15.9
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather forecast in your district?,Chance of No rainfall from today to next five days & also cloudy weather.Temperature lies Between 20-21 Centigrade/Degree Celsius.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,28:22.6
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer want to know information about weather of your district?,No chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,30:57.8
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in      crop?,"Recommended for to control sucking pest Spray any one of the following insecticides in the initial stage of infestation

Spray dimethoate 30 EC 500 ml/ha ór 30 ml per pump

Spray Methyl demeton (metasystox 25 ec) 25 EC@ 500 ml/ha or 25 to 30 ml per pump.

Spray chloropyriphos 20 EC @ 15-20 ml per pump for control sucking pest .",MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,08:12.4
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather of  rajgarh district?,No chance of rainfall for next 10 days in your district.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,31:39.2
RABI,AGRICULTURE,Others,Others,Varieties,farmer want to know information about varieties of  moong?,"recommended for varieties of  moong K851,ML131,PUSA BAISAKHI,PS16,PUSA105 are the popular varieties under cultivation",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,56:59.1
